"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"m[7,62,2]",0.60106146750499,0.599461,0.568815160738114,276.2,0.95,-0.00339098,1.1544,NA,NA,NA,NA,NA,NA,NA
"m[8,62,2]",0.721145816367265,0.725588,0.73701879922391,260.3,0.95,0.236791,1.13065,NA,NA,NA,NA,NA,NA,NA
"m[9,62,2]",0.773636023952096,0.782095,0.799979356325442,280.4,0.95,0.391732,1.22877,NA,NA,NA,NA,NA,NA,NA
"m[10,62,2]",0.790574112974052,0.795016,0.838462751153364,208.7,0.95,0.255776,1.32377,NA,NA,NA,NA,NA,NA,NA
"m[11,62,2]",1.10051992814371,1.10256,1.12641659086547,286.4,0.95,0.74504,1.51679,NA,NA,NA,NA,NA,NA,NA
"m[1,63,2]",-0.18513824859481,-0.180765,-0.14661788889892,275.1,0.95,-0.503476,0.167599,NA,NA,NA,NA,NA,NA,NA
"m[2,63,2]",0.0547532327345309,0.062952,0.139883400206513,197.9,0.95,-0.715937,0.692904,NA,NA,NA,NA,NA,NA,NA
"m[3,63,2]",0.0290486759740519,0.0421846,0.0968844942301875,269.9,0.95,-0.387708,0.404392,NA,NA,NA,NA,NA,NA,NA
"m[4,63,2]",0.153188097773653,0.150352,0.128238340426655,210.5,0.95,-0.176345,0.555552,NA,NA,NA,NA,NA,NA,NA
"m[5,63,2]",-0.0383186419401198,-0.0489806,-0.0702629412189182,210,0.95,-0.612927,0.510836,NA,NA,NA,NA,NA,NA,NA
"m[6,63,2]",0.39784781642515,0.397438,0.37329110476474,235.2,0.95,0.0932827,0.719193,NA,NA,NA,NA,NA,NA,NA
"m[7,63,2]",0.446967179195609,0.442291,0.390409157256485,257.3,0.95,-0.0811103,0.971937,NA,NA,NA,NA,NA,NA,NA
"m[8,63,2]",0.56705144750499,0.570766,0.571826553393729,289.3,0.95,0.244269,0.916535,NA,NA,NA,NA,NA,NA,NA
"m[9,63,2]",0.619541576846307,0.612739,0.595934857412387,218.4,0.95,0.321948,0.960102,NA,NA,NA,NA,NA,NA,NA
"m[10,63,2]",0.636479889820359,0.621857,0.515067074583444,219.1,0.95,0.170347,1.18988,NA,NA,NA,NA,NA,NA,NA
"m[11,63,2]",0.946425710578842,0.950756,0.956506468137187,209.1,0.95,0.649243,1.24092,NA,NA,NA,NA,NA,NA,NA
"m[1,64,2]",-0.140731742854291,-0.140547,-0.157376464811647,278.3,0.95,-0.472009,0.214223,NA,NA,NA,NA,NA,NA,NA
"m[2,64,2]",0.0991597473253493,0.0937942,0.047749963843768,179.2,0.95,-0.538916,0.891476,NA,NA,NA,NA,NA,NA,NA
"m[3,64,2]",0.0734551643113772,0.0839471,0.0949157529287912,226.1,0.95,-0.341754,0.511176,NA,NA,NA,NA,NA,NA,NA
"m[4,64,2]",0.19759458849501,0.211441,0.22875358115754,248.3,0.95,-0.147744,0.601763,NA,NA,NA,NA,NA,NA,NA
"m[5,64,2]",0.00608785712774451,0.0264066,0.0660412935228913,289.1,0.95,-0.575147,0.444456,NA,NA,NA,NA,NA,NA,NA
"m[6,64,2]",0.442254311057884,0.443895,0.504230179354297,247.8,0.95,0.122433,0.74625,NA,NA,NA,NA,NA,NA,NA
"m[7,64,2]",0.491373689780439,0.488095,0.495504686169428,264.9,0.95,0.0292602,0.992917,NA,NA,NA,NA,NA,NA,NA
"m[8,64,2]",0.611457933732535,0.619025,0.660066695420783,255.7,0.95,0.263697,0.983373,NA,NA,NA,NA,NA,NA,NA
"m[9,64,2]",0.663948093213573,0.659966,0.657456005214862,235.6,0.95,0.30647,0.981981,NA,NA,NA,NA,NA,NA,NA
"m[10,64,2]",0.680886336327345,0.676276,0.650788060527152,236,0.95,0.195998,1.14261,NA,NA,NA,NA,NA,NA,NA
"m[11,64,2]",0.99083223752495,0.990074,0.981139388838154,258.4,0.95,0.711975,1.26271,NA,NA,NA,NA,NA,NA,NA
"m[1,65,2]",-0.115569114570858,-0.120408,-0.124682082762071,307.7,0.95,-0.498548,0.249373,NA,NA,NA,NA,NA,NA,NA
"m[2,65,2]",0.124322385788423,0.146718,0.147312272164487,160.9,0.95,-0.67452,0.778026,NA,NA,NA,NA,NA,NA,NA
"m[3,65,2]",0.0986178128882235,0.101939,0.170535551638839,275.1,0.95,-0.405997,0.544149,NA,NA,NA,NA,NA,NA,NA
"m[4,65,2]",0.222757246211577,0.212207,0.183602665979239,319.6,0.95,-0.186744,0.565732,NA,NA,NA,NA,NA,NA,NA
"m[5,65,2]",0.0312504938922156,0.0462577,0.0511776684098386,229.3,0.95,-0.587577,0.523734,NA,NA,NA,NA,NA,NA,NA
"m[6,65,2]",0.467416964271457,0.46073,0.448525681100488,296.3,0.95,0.155401,0.806782,NA,NA,NA,NA,NA,NA,NA
"m[7,65,2]",0.51653630998004,0.523757,0.540533998806598,263,0.95,0.0325843,1.05669,NA,NA,NA,NA,NA,NA,NA
"m[8,65,2]",0.636620591417166,0.642212,0.660395534680962,301.8,0.95,0.245069,0.949224,NA,NA,NA,NA,NA,NA,NA
"m[9,65,2]",0.689110694610778,0.687378,0.665003358659526,268.3,0.95,0.379961,1.07367,NA,NA,NA,NA,NA,NA,NA
"m[10,65,2]",0.706049042315369,0.710007,0.723261964418707,244.8,0.95,0.275257,1.1843,NA,NA,NA,NA,NA,NA,NA
"m[11,65,2]",1.01599496407186,1.01147,0.972319047237565,279.8,0.95,0.696844,1.35208,NA,NA,NA,NA,NA,NA,NA
"m[1,66,2]",-0.200174240151697,-0.203522,-0.242359392330761,291.8,0.95,-0.476315,0.0745678,NA,NA,NA,NA,NA,NA,NA
"m[2,66,2]",0.0397172630898204,0.0580592,0.103810992136892,202.8,0.95,-0.674924,0.7166,NA,NA,NA,NA,NA,NA,NA
"m[3,66,2]",0.0140126964431138,0.0224516,0.0461075458258088,157.6,0.95,-0.391787,0.422488,NA,NA,NA,NA,NA,NA,NA
"m[4,66,2]",0.138152113814371,0.136891,0.140898767342125,300.1,0.95,-0.188392,0.482827,NA,NA,NA,NA,NA,NA,NA
"m[5,66,2]",-0.0533546536207585,-0.050073,-0.093283957322033,237.6,0.95,-0.610558,0.501612,NA,NA,NA,NA,NA,NA,NA
"m[6,66,2]",0.382811837125749,0.376649,0.429109943514589,274.7,0.95,0.0997307,0.644578,NA,NA,NA,NA,NA,NA,NA
"m[7,66,2]",0.431931220479042,0.424388,0.398525053229311,265.2,0.95,-0.10085,0.877578,NA,NA,NA,NA,NA,NA,NA
"m[8,66,2]",0.552015458682635,0.548938,0.504300829315235,236.8,0.95,0.234279,0.819536,NA,NA,NA,NA,NA,NA,NA
"m[9,66,2]",0.604505598802395,0.601492,0.582171997412072,280.8,0.95,0.268461,0.889195,NA,NA,NA,NA,NA,NA,NA
"m[10,66,2]",0.621443838722555,0.629202,0.642089746283901,249.3,0.95,0.166508,1.04751,NA,NA,NA,NA,NA,NA,NA
"m[11,66,2]",0.931389760479042,0.925833,0.909097473203027,313.6,0.95,0.712903,1.18485,NA,NA,NA,NA,NA,NA,NA
"m[1,67,2]",-0.0422824734331337,-0.0358257,0.0770855271692448,244.6,0.95,-0.439468,0.375757,NA,NA,NA,NA,NA,NA,NA
"m[2,67,2]",0.197609016706587,0.205956,0.201427036605119,159.4,0.95,-0.532396,0.956515,NA,NA,NA,NA,NA,NA,NA
"m[3,67,2]",0.171904443792415,0.179006,0.16709051146771,193.3,0.95,-0.355354,0.639726,NA,NA,NA,NA,NA,NA,NA
"m[4,67,2]",0.296043846786427,0.298798,0.31209040221154,249.1,0.95,-0.122598,0.755965,NA,NA,NA,NA,NA,NA,NA
"m[5,67,2]",0.104537116680639,0.102288,0.0662858632759569,202.4,0.95,-0.471037,0.658367,NA,NA,NA,NA,NA,NA,NA
"m[6,67,2]",0.540703585229541,0.546906,0.566213159092348,250.2,0.95,0.225563,0.981811,NA,NA,NA,NA,NA,NA,NA
"m[7,67,2]",0.589822913792415,0.607672,0.653898265858531,185.2,0.95,0.00949871,1.07414,NA,NA,NA,NA,NA,NA,NA
"m[8,67,2]",0.709907236327345,0.711014,0.710751096055555,256.5,0.95,0.281687,1.05755,NA,NA,NA,NA,NA,NA,NA
"m[9,67,2]",0.762397388622755,0.769582,0.789351760011068,247.5,0.95,0.336203,1.11232,NA,NA,NA,NA,NA,NA,NA
"m[10,67,2]",0.779335626746507,0.781447,0.716843956965673,226.9,0.95,0.33083,1.32017,NA,NA,NA,NA,NA,NA,NA
"m[11,67,2]",1.08928153892216,1.08545,1.08007148416409,250.9,0.95,0.733415,1.43034,NA,NA,NA,NA,NA,NA,NA
"m[1,68,2]",0.485747165528942,0.492001,0.517022026672623,65,0.95,0.105803,0.904008,NA,NA,NA,NA,NA,NA,NA
"m[2,68,2]",0.725638549243513,0.733001,0.717949447546966,170.2,0.95,-0.00910231,1.40375,NA,NA,NA,NA,NA,NA,NA
"m[3,68,2]",0.699934079840319,0.702075,0.82412906479259,61.1,0.95,0.156424,1.17397,NA,NA,NA,NA,NA,NA,NA
"m[4,68,2]",0.824073449101796,0.821614,0.820520658066134,47.8,0.95,0.46383,1.29192,NA,NA,NA,NA,NA,NA,NA
"m[5,68,2]",0.632566699021956,0.631769,0.616222307315778,48.9,0.95,0.126974,1.26045,NA,NA,NA,NA,NA,NA,NA
"m[6,68,2]",1.06873320558882,1.0679,1.09041148499421,45.9,0.95,0.698069,1.40434,NA,NA,NA,NA,NA,NA,NA
"m[7,68,2]",1.11785242714571,1.13387,1.17351877752633,78,0.95,0.516831,1.598,NA,NA,NA,NA,NA,NA,NA
"m[8,68,2]",1.23793690419162,1.23271,1.2198912384635,60.3,0.95,0.894914,1.64619,NA,NA,NA,NA,NA,NA,NA
"m[9,68,2]",1.29042718363273,1.29112,1.29029866886758,54.5,0.95,0.877763,1.64309,NA,NA,NA,NA,NA,NA,NA
"m[10,68,2]",1.3073653253493,1.30817,1.2504626899494,74.3,0.95,0.802552,1.80623,NA,NA,NA,NA,NA,NA,NA
"m[11,68,2]",1.61731115768463,1.61406,1.59029800240796,54.6,0.95,1.31677,1.93007,NA,NA,NA,NA,NA,NA,NA
"m[1,69,2]",0.0844279740239521,0.0810425,0.139407111049427,300.1,0.95,-0.277128,0.476748,NA,NA,NA,NA,NA,NA,NA
"m[2,69,2]",0.32431945648503,0.317337,0.28369433901926,205.8,0.95,-0.434571,0.972576,NA,NA,NA,NA,NA,NA,NA
"m[3,69,2]",0.298614870978044,0.295956,0.34449931783598,256.9,0.95,-0.170358,0.766464,NA,NA,NA,NA,NA,NA,NA
"m[4,69,2]",0.422754313926148,0.429358,0.489734565600764,324,0.95,0.0420552,0.859934,NA,NA,NA,NA,NA,NA,NA
"m[5,69,2]",0.231247573692615,0.230519,0.186135460833192,208.8,0.95,-0.317976,0.848831,NA,NA,NA,NA,NA,NA,NA
"m[6,69,2]",0.667414015968064,0.66438,0.604875703035379,288,0.95,0.335608,1.04076,NA,NA,NA,NA,NA,NA,NA
"m[7,69,2]",0.71653336487026,0.719376,0.726566439291215,286.9,0.95,0.156337,1.27755,NA,NA,NA,NA,NA,NA,NA
"m[8,69,2]",0.836617794411178,0.82727,0.788854449321813,262.9,0.95,0.466244,1.21376,NA,NA,NA,NA,NA,NA,NA
"m[9,69,2]",0.889107814371258,0.883487,0.856074790598676,297.6,0.95,0.545392,1.25143,NA,NA,NA,NA,NA,NA,NA
"m[10,69,2]",0.906046155688623,0.907072,0.918315044426646,273.5,0.95,0.419578,1.4908,NA,NA,NA,NA,NA,NA,NA
"m[11,69,2]",1.21599190618762,1.2061,1.1771607186503,315.2,0.95,0.88186,1.52912,NA,NA,NA,NA,NA,NA,NA
"m[1,70,2]",-0.129606992618762,-0.129306,-0.129102070095863,305,0.95,-0.419012,0.235563,NA,NA,NA,NA,NA,NA,NA
"m[2,70,2]",0.110284456127745,0.123532,0.149889399424738,179.7,0.95,-0.597579,0.77145,NA,NA,NA,NA,NA,NA,NA
"m[3,70,2]",0.0845799016566866,0.0837778,0.0688948401132677,125.2,0.95,-0.330907,0.520974,NA,NA,NA,NA,NA,NA,NA
"m[4,70,2]",0.208719342848703,0.219534,0.233935607003646,208.8,0.95,-0.146086,0.555115,NA,NA,NA,NA,NA,NA,NA
"m[5,70,2]",0.0172125632954092,0.0233076,0.0391274927855059,246.7,0.95,-0.500955,0.578522,NA,NA,NA,NA,NA,NA,NA
"m[6,70,2]",0.453379036209581,0.453233,0.455394829111062,269,0.95,0.194109,0.784655,NA,NA,NA,NA,NA,NA,NA
"m[7,70,2]",0.502498404191617,0.501303,0.497329832350122,146.1,0.95,-0.0347821,0.981688,NA,NA,NA,NA,NA,NA,NA
"m[8,70,2]",0.622582699201597,0.633294,0.635099097141951,247.2,0.95,0.254553,0.933242,NA,NA,NA,NA,NA,NA,NA
"m[9,70,2]",0.675072862674651,0.676535,0.667073013187082,275.9,0.95,0.350825,1.00187,NA,NA,NA,NA,NA,NA,NA
"m[10,70,2]",0.692011088083832,0.697423,0.792458536953876,277.4,0.95,0.185117,1.11825,NA,NA,NA,NA,NA,NA,NA
"m[11,70,2]",1.00195700399202,1.00542,1.00443219940815,155.7,0.95,0.744748,1.2729,NA,NA,NA,NA,NA,NA,NA
"m[1,71,2]",-0.0845055996427146,-0.0856797,-0.0604059287682541,390.2,0.95,-0.450737,0.309795,NA,NA,NA,NA,NA,NA,NA
"m[2,71,2]",0.15538587101996,0.160883,0.176254519484148,229.1,0.95,-0.523571,0.927546,NA,NA,NA,NA,NA,NA,NA
"m[3,71,2]",0.129681337233533,0.143133,0.181484233530683,327.4,0.95,-0.349536,0.625334,NA,NA,NA,NA,NA,NA,NA
"m[4,71,2]",0.253820735269461,0.263562,0.256899870262299,421.5,0.95,-0.184247,0.646706,NA,NA,NA,NA,NA,NA,NA
"m[5,71,2]",0.0623140022229541,0.0756248,0.0642223564777866,260.2,0.95,-0.571319,0.581941,NA,NA,NA,NA,NA,NA,NA
"m[6,71,2]",0.498480478283433,0.497648,0.481516361026104,374.9,0.95,0.141693,0.897241,NA,NA,NA,NA,NA,NA,NA
"m[7,71,2]",0.547599888363273,0.566906,0.620459231531504,351.5,0.95,0.00601409,1.06212,NA,NA,NA,NA,NA,NA,NA
"m[8,71,2]",0.667684158083832,0.679352,0.696316652498545,323.7,0.95,0.326161,1.15025,NA,NA,NA,NA,NA,NA,NA
"m[9,71,2]",0.72017426746507,0.724817,0.780757726143649,348,0.95,0.285069,1.06131,NA,NA,NA,NA,NA,NA,NA
"m[10,71,2]",0.737112539321357,0.736075,0.724839052639297,279.2,0.95,0.167244,1.18894,NA,NA,NA,NA,NA,NA,NA
"m[11,71,2]",1.04705832335329,1.05367,1.13291814416667,377.7,0.95,0.647171,1.35291,NA,NA,NA,NA,NA,NA,NA
"m[1,72,2]",-0.0630667255734531,-0.05665,0.000281262419236761,216.6,0.95,-0.389528,0.329668,NA,NA,NA,NA,NA,NA,NA
"m[2,72,2]",0.176824819177645,0.196803,0.246588474420821,166.5,0.95,-0.661377,0.822522,NA,NA,NA,NA,NA,NA,NA
"m[3,72,2]",0.151120231616766,0.14014,0.118413896653996,232,0.95,-0.316242,0.685799,NA,NA,NA,NA,NA,NA,NA
"m[4,72,2]",0.275259644560878,0.2859,0.346424310242596,319.5,0.95,-0.145909,0.636877,NA,NA,NA,NA,NA,NA,NA
"m[5,72,2]",0.0837529078443114,0.0962263,0.102767115825763,232.2,0.95,-0.570461,0.674267,NA,NA,NA,NA,NA,NA,NA
"m[6,72,2]",0.519919386427146,0.532831,0.548883728439845,164.2,0.95,0.144704,0.845194,NA,NA,NA,NA,NA,NA,NA
"m[7,72,2]",0.56903874111976,0.567498,0.518635660623332,236.5,0.95,-0.0239331,1.05492,NA,NA,NA,NA,NA,NA,NA
"m[8,72,2]",0.689122992215569,0.695523,0.722638697862499,161.9,0.95,0.31296,1.05961,NA,NA,NA,NA,NA,NA,NA
"m[9,72,2]",0.741613160678643,0.739021,0.739049480798784,229.5,0.95,0.360471,1.11929,NA,NA,NA,NA,NA,NA,NA
"m[10,72,2]",0.758551471257485,0.769026,0.75829987840362,223.2,0.95,0.245954,1.17991,NA,NA,NA,NA,NA,NA,NA
"m[11,72,2]",1.06849711576846,1.07273,1.12690847970877,252,0.95,0.718155,1.39597,NA,NA,NA,NA,NA,NA,NA
"m[1,73,2]",-0.0893930928618762,-0.105298,-0.127073865616916,287.1,0.95,-0.545261,0.302503,NA,NA,NA,NA,NA,NA,NA
"m[2,73,2]",0.15049841211976,0.152671,0.279655429550017,156.7,0.95,-0.59228,0.938118,NA,NA,NA,NA,NA,NA,NA
"m[3,73,2]",0.124793848802395,0.111309,0.0936586294544931,169.8,0.95,-0.335562,0.615058,NA,NA,NA,NA,NA,NA,NA
"m[4,73,2]",0.248933265608782,0.24623,0.288693433632961,303,0.95,-0.205996,0.637572,NA,NA,NA,NA,NA,NA,NA
"m[5,73,2]",0.0574265378443114,0.0719065,0.182120588422702,215,0.95,-0.563665,0.733294,NA,NA,NA,NA,NA,NA,NA
"m[6,73,2]",0.493592967704591,0.483799,0.441897274409208,278.9,0.95,0.0974351,0.875547,NA,NA,NA,NA,NA,NA,NA
"m[7,73,2]",0.542712322794411,0.538012,0.456163649590538,301,0.95,-0.0995714,1.1113,NA,NA,NA,NA,NA,NA,NA
"m[8,73,2]",0.662796598203593,0.642746,0.616189865482195,154,0.95,0.234768,1.05816,NA,NA,NA,NA,NA,NA,NA
"m[9,73,2]",0.71528676506986,0.718577,0.731605887942462,269.6,0.95,0.282958,1.11668,NA,NA,NA,NA,NA,NA,NA
"m[10,73,2]",0.732224990219561,0.733649,0.86606652719855,249.4,0.95,0.163078,1.23244,NA,NA,NA,NA,NA,NA,NA
"m[11,73,2]",1.042170750499,1.04127,1.03150289175069,219.5,0.95,0.663386,1.46108,NA,NA,NA,NA,NA,NA,NA
"m[1,74,2]",-0.0192192536946108,-0.0152438,-0.00212230034836047,285.6,0.95,-0.35666,0.445714,NA,NA,NA,NA,NA,NA,NA
"m[2,74,2]",0.220672252684631,0.23442,0.209037878486699,185.1,0.95,-0.552209,0.955027,NA,NA,NA,NA,NA,NA,NA
"m[3,74,2]",0.194967671876248,0.197565,0.220152475641299,262.4,0.95,-0.293393,0.777257,NA,NA,NA,NA,NA,NA,NA
"m[4,74,2]",0.319107083329341,0.312032,0.301060174915035,256.1,0.95,-0.144877,0.756399,NA,NA,NA,NA,NA,NA,NA
"m[5,74,2]",0.127600342870259,0.150295,0.174928574326234,160.3,0.95,-0.434238,0.785669,NA,NA,NA,NA,NA,NA,NA
"m[6,74,2]",0.563766748343313,0.557152,0.542908499611287,270.9,0.95,0.208422,1.0075,NA,NA,NA,NA,NA,NA,NA
"m[7,74,2]",0.612886212135729,0.622151,0.618226268515648,257.9,0.95,0.0563497,1.10495,NA,NA,NA,NA,NA,NA,NA
"m[8,74,2]",0.732970424750499,0.719759,0.682505335393073,309.1,0.95,0.367777,1.20231,NA,NA,NA,NA,NA,NA,NA
"m[9,74,2]",0.785460636726547,0.778863,0.77214123248822,238.8,0.95,0.413188,1.19979,NA,NA,NA,NA,NA,NA,NA
"m[10,74,2]",0.802398943912176,0.796711,0.781164377933695,240.7,0.95,0.301826,1.32418,NA,NA,NA,NA,NA,NA,NA
"m[11,74,2]",1.11234473253493,1.10682,1.10690922428817,251.8,0.95,0.711994,1.48365,NA,NA,NA,NA,NA,NA,NA
"m[1,75,2]",-0.178502321732535,-0.170177,-0.158851420283535,207,0.95,-0.575515,0.129713,NA,NA,NA,NA,NA,NA,NA
"m[2,75,2]",0.0613891488423154,0.0934911,0.112065896201187,209.1,0.95,-0.773457,0.690551,NA,NA,NA,NA,NA,NA,NA
"m[3,75,2]",0.0356845774271457,0.0526709,0.113267687809438,148,0.95,-0.458824,0.473277,NA,NA,NA,NA,NA,NA,NA
"m[4,75,2]",0.159823988251497,0.157479,0.112967737483379,312.1,0.95,-0.248166,0.485237,NA,NA,NA,NA,NA,NA,NA
"m[5,75,2]",-0.0316827359600798,-0.0101154,0.0789786206987555,81.1,0.95,-0.710535,0.486184,NA,NA,NA,NA,NA,NA,NA
"m[6,75,2]",0.404483731736527,0.410482,0.415362911113962,261.8,0.95,0.0591496,0.690525,NA,NA,NA,NA,NA,NA,NA
"m[7,75,2]",0.453603107944112,0.459654,0.489903131389194,217.2,0.95,-0.0567077,0.941782,NA,NA,NA,NA,NA,NA,NA
"m[8,75,2]",0.57368734996008,0.583404,0.595330528413195,272.4,0.95,0.192685,0.879739,NA,NA,NA,NA,NA,NA,NA
"m[9,75,2]",0.626177514770459,0.632949,0.62686915486892,253.2,0.95,0.236644,0.9352,NA,NA,NA,NA,NA,NA,NA
"m[10,75,2]",0.643115842854291,0.65047,0.67238249534241,234.6,0.95,0.217317,1.14225,NA,NA,NA,NA,NA,NA,NA
"m[11,75,2]",0.953061532934132,0.950121,0.936615814403041,238.9,0.95,0.63682,1.27274,NA,NA,NA,NA,NA,NA,NA
"m[1,76,2]",0.0461247700279441,0.0404781,0.0210656760766994,214.7,0.95,-0.271811,0.380008,NA,NA,NA,NA,NA,NA,NA
"m[2,76,2]",0.286016245075848,0.295628,0.302940656858099,270.3,0.95,-0.370807,0.974992,NA,NA,NA,NA,NA,NA,NA
"m[3,76,2]",0.260311691433134,0.262516,0.295154322061126,280,0.95,-0.167094,0.621533,NA,NA,NA,NA,NA,NA,NA
"m[4,76,2]",0.384451099401198,0.394078,0.40152279060703,260.9,0.95,0.03683,0.781073,NA,NA,NA,NA,NA,NA,NA
"m[5,76,2]",0.192944346273453,0.200262,0.18118298377618,219.8,0.95,-0.413136,0.672544,NA,NA,NA,NA,NA,NA,NA
"m[6,76,2]",0.629110852295409,0.629907,0.640006011065035,186.9,0.95,0.3434,0.944372,NA,NA,NA,NA,NA,NA,NA
"m[7,76,2]",0.678230148502994,0.681855,0.685116031565739,355.6,0.95,0.275263,1.09129,NA,NA,NA,NA,NA,NA,NA
"m[8,76,2]",0.798314417165669,0.789307,0.768596513748582,277.4,0.95,0.466217,1.09655,NA,NA,NA,NA,NA,NA,NA
"m[9,76,2]",0.850804686626746,0.85685,0.85845198483953,205.4,0.95,0.511313,1.15638,NA,NA,NA,NA,NA,NA,NA
"m[10,76,2]",0.86774275249501,0.860139,0.881428783493825,259.5,0.95,0.408292,1.277,NA,NA,NA,NA,NA,NA,NA
"m[11,76,2]",1.17768875848303,1.17982,1.173471862098,217.3,0.95,0.914235,1.4636,NA,NA,NA,NA,NA,NA,NA
"m[1,77,2]",0.0394380186806387,0.0312205,0.0153782183205499,283,0.95,-0.262473,0.310754,NA,NA,NA,NA,NA,NA,NA
"m[2,77,2]",0.279329487624751,0.29481,0.326927013001703,193,0.95,-0.372935,0.900583,NA,NA,NA,NA,NA,NA,NA
"m[3,77,2]",0.253624922137725,0.254582,0.249144994828357,201,0.95,-0.112471,0.69566,NA,NA,NA,NA,NA,NA,NA
"m[4,77,2]",0.377764334770459,0.378397,0.394046943126292,265.8,0.95,0.0442324,0.743371,NA,NA,NA,NA,NA,NA,NA
"m[5,77,2]",0.18625762500998,0.182473,0.122791763720906,167.7,0.95,-0.245367,0.770791,NA,NA,NA,NA,NA,NA,NA
"m[6,77,2]",0.622424069860279,0.62388,0.582000172177537,289.8,0.95,0.381417,0.882337,NA,NA,NA,NA,NA,NA,NA
"m[7,77,2]",0.671543484630739,0.673133,0.674223860174836,292.1,0.95,0.242162,1.18023,NA,NA,NA,NA,NA,NA,NA
"m[8,77,2]",0.791627726546906,0.797642,0.821581767390679,195,0.95,0.537453,1.08303,NA,NA,NA,NA,NA,NA,NA
"m[9,77,2]",0.84411778243513,0.84495,0.858826754681619,279.2,0.95,0.609935,1.17857,NA,NA,NA,NA,NA,NA,NA
"m[10,77,2]",0.861056179640719,0.86329,0.888544112854914,350.7,0.95,0.437016,1.20166,NA,NA,NA,NA,NA,NA,NA
"m[11,77,2]",1.17100212774451,1.16093,1.13461264499155,360.8,0.95,0.95254,1.37806,NA,NA,NA,NA,NA,NA,NA
"m[1,78,2]",0.0681935689700599,0.0593118,0.0410447228930738,291,0.95,-0.342715,0.475923,NA,NA,NA,NA,NA,NA,NA
"m[2,78,2]",0.308085032215569,0.322837,0.31455574122271,193.2,0.95,-0.36935,0.939989,NA,NA,NA,NA,NA,NA,NA
"m[3,78,2]",0.282380471854291,0.288251,0.344947640062294,210.4,0.95,-0.252343,0.721908,NA,NA,NA,NA,NA,NA,NA
"m[4,78,2]",0.40651990561477,0.400102,0.386325997497103,276,0.95,-0.0092351,0.876831,NA,NA,NA,NA,NA,NA,NA
"m[5,78,2]",0.215013153023952,0.228066,0.32369451918475,239,0.95,-0.378697,0.787412,NA,NA,NA,NA,NA,NA,NA
"m[6,78,2]",0.651179560419162,0.64118,0.625206003104348,300.4,0.95,0.291352,1.06663,NA,NA,NA,NA,NA,NA,NA
"m[7,78,2]",0.70029900758483,0.694741,0.690231074079896,259,0.95,0.198209,1.26928,NA,NA,NA,NA,NA,NA,NA
"m[8,78,2]",0.82038330738523,0.816037,0.773861898973508,308.2,0.95,0.372438,1.21763,NA,NA,NA,NA,NA,NA,NA
"m[9,78,2]",0.872873473053892,0.863749,0.838473292492514,274.2,0.95,0.45777,1.29383,NA,NA,NA,NA,NA,NA,NA
"m[10,78,2]",0.8898115249501,0.896235,0.906680010841773,304.6,0.95,0.427463,1.38243,NA,NA,NA,NA,NA,NA,NA
"m[11,78,2]",1.19975746506986,1.20082,1.20376584011377,318.1,0.95,0.868239,1.6095,NA,NA,NA,NA,NA,NA,NA
"m[1,79,2]",-0.0637730531956088,-0.0556068,-0.0330435940094805,335.2,0.95,-0.415196,0.397244,NA,NA,NA,NA,NA,NA,NA
"m[2,79,2]",0.176118464171657,0.177292,0.139436625704206,281.4,0.95,-0.590429,0.881697,NA,NA,NA,NA,NA,NA,NA
"m[3,79,2]",0.150413863273453,0.152177,0.302386963840655,274.2,0.95,-0.359015,0.569853,NA,NA,NA,NA,NA,NA,NA
"m[4,79,2]",0.274553280358882,0.276656,0.239192140845684,341.8,0.95,-0.182822,0.681678,NA,NA,NA,NA,NA,NA,NA
"m[5,79,2]",0.0830465532315369,0.0879128,0.0986976594041482,202.8,0.95,-0.504054,0.705002,NA,NA,NA,NA,NA,NA,NA
"m[6,79,2]",0.51921302988024,0.526935,0.529401972404219,512.3,0.95,0.111504,0.894176,NA,NA,NA,NA,NA,NA,NA
"m[7,79,2]",0.568332345129741,0.604018,0.674743590151953,290.6,0.95,0.00648979,1.07453,NA,NA,NA,NA,NA,NA,NA
"m[8,79,2]",0.688416560878244,0.693932,0.68748004663429,308,0.95,0.286937,1.07815,NA,NA,NA,NA,NA,NA,NA
"m[9,79,2]",0.740906758483034,0.7543,0.799475736815672,318.4,0.95,0.319155,1.09349,NA,NA,NA,NA,NA,NA,NA
"m[10,79,2]",0.757845124750499,0.759846,0.775358585262457,242.4,0.95,0.205633,1.2014,NA,NA,NA,NA,NA,NA,NA
"m[11,79,2]",1.06779081237525,1.07401,1.0379387191533,330.6,0.95,0.719191,1.44021,NA,NA,NA,NA,NA,NA,NA
"m[1,80,2]",0.00389901741716567,0.00568332,0.0232321326270906,294.4,0.95,-0.258151,0.282813,NA,NA,NA,NA,NA,NA,NA
"m[2,80,2]",0.243790457365269,0.259039,0.263308603102102,216.4,0.95,-0.439856,0.90087,NA,NA,NA,NA,NA,NA,NA
"m[3,80,2]",0.218085939301397,0.220011,0.25207413817466,276.8,0.95,-0.197766,0.608607,NA,NA,NA,NA,NA,NA,NA
"m[4,80,2]",0.342225324744511,0.344456,0.34196864406256,316.9,0.95,-0.00361122,0.651392,NA,NA,NA,NA,NA,NA,NA
